0.24895,0.58628
0.18593,0.19378
0.19518,0.21554
0.22361,0.38643
0.1632,0.38873
0.4088,0.21602
0.22588,0.29166
0.32122,0.22346
0.37281,0.34192
0.36558,0.32
0.35143,0.37401
0.35595,0.26443
0.22194,0.27831
0.34339,0.3508
0.45146,0.14592
0.17728,0.28088
0.21464,0.37067
0.38879,0.21868
0.21993,0.24825
0.22269,0.44709
0.47029,0.39749
0.20338,0.32296
0.22774,0.34613
0.33366,0.45945
0.22907,0.26872
0.24936,0.28145
0.33206,0.26558
0.38074,0.31421
0.30535,0.39519
0.43684,0.074392
0.46807,0.52945
0.29599,0.27556
0.16487,0.46925
0.15083,0.20323
0.46326,0.31276
0.30264,0.37439
0.38998,0.34894
0.35315,0.31292
0.23874,0.37174
0.3126,0.29987
0.31746,0.20487
0.3475,0.26062
0.34875,0.26047
0.41975,0.20823
0.31438,0.22968
0.37297,0.4433
0.15012,0.2912
0.19788,0.20246
0.51206,0.42398
0.36521,0.359
0.36516,0.30511
0.41994,0.13932
0.2466,0.32558
0.41857,0.33252
0.27008,0.30275
0.26377,0.50988
0.24123,0.49316
0.3638,0.29352
0.24731,0.30349
0.3463,0.31757
0.41298,0.4223
0.2864,0.24305
0.31848,0.27536
0.48789,0.21814
0.32834,0.3293
0.51599,0.41458
0.28605,0.33722
0.23494,0.35642
0.38864,0.52158
0.39002,0.26296
0.50413,0.28415
0.32465,0.4314
0.28253,0.33758
0.3058,0.40585
0.25581,0.34181
0.47032,0.3655
0.18511,0.26547
0.2498,0.4364
0.28079,0.27857
0.44572,0.46441
0.37665,0.49042
0.34942,0.36418
0.28998,0.55982
0.39217,0.1181
0.39559,0.38849
0.17837,0.34522
0.29121,0.34213
0.51766,0.37261
0.24162,0.29484
0.34126,0.41734
0.29072,0.16721
0.55031,0.33759
0.50935,0.39436
0.2957,0.35533
0.38865,0.19244
0.41973,0.38601
0.38958,0.49608
0.35005,0.39205
0.45345,0.40612
0.45566,0.23541
0.3553,0.4666
0.23014,0.21097
0.45763,0.29998
0.58582,0.29572
0.39131,0.39173
0.26007,0.43809
0.47917,0.44973
0.41173,0.52941
0.39318,0.45718
0.41841,0.2393
0.41085,0.33925
0.4375,0.59827
0.48779,0.3601
0.4417,0.41549
0.16095,0.58189
0.31386,0.34114
0.44154,0.26045
0.47443,0.35014
0.51607,0.25556
0.38752,0.53932
0.38,0.43846
0.35817,0.44804
0.45432,0.75835
0.50727,0.43887
0.35288,0.29907
0.35393,0.56613
0.45094,0.44245
0.39006,0.36066
0.60997,0.40968
0.3331,0.42172
0.53264,0.47038
0.39989,0.24426
0.36737,0.42779
0.61115,0.24453
0.56974,0.43208
0.27657,0.59146
0.40214,0.39686
0.43428,0.53416
0.47029,0.48319
0.29536,0.50514
0.47663,0.44728
0.502,0.45716
0.37159,0.24904
0.48203,0.33631
0.20778,0.43431
0.39398,0.22894
0.43618,0.54355
0.42342,0.35816
0.40085,0.16896
0.48891,0.40737
0.38023,0.29311
0.49261,0.4012
0.258,0.31738
0.5243,0.39984
0.38716,0.51124
0.43533,0.34051
0.49917,0.338
0.59964,0.49267
0.46813,0.47896
0.48875,0.4648
0.5706,0.33296
0.31708,0.46835
0.46128,0.35646
0.5536,0.36896
0.27649,0.51442
0.54327,0.30518
0.5831,0.48528
0.38492,0.42252
0.63559,0.51081
0.48239,0.29377
0.58792,0.40062
0.53957,0.41137
0.41326,0.48654
0.37519,0.69352
0.15151,0.4176
0.43158,0.50096
0.53067,0.44453
0.43923,0.51944
0.36091,0.51548
0.57739,0.32478
0.53323,0.53883
0.48238,0.43612
0.4649,0.39464
0.50323,0.806
0.57053,0.5191
0.52581,0.33898
0.66149,0.35925
0.44646,0.40293
0.39198,0.32489
0.44576,0.58758
0.70246,0.42518
0.51823,0.29786
0.48801,0.50016
0.37928,0.38568
0.46201,0.49525
0.35715,0.4337
0.4214,0.52977
0.51563,0.46646
0.52139,0.53842
0.56362,0.65448
0.46903,0.35689
0.47994,0.4796
0.42013,0.48034
0.36626,0.50302
0.42406,0.50491
0.57474,0.3928
0.46119,0.2605
0.73901,0.3399
0.35256,0.53098
0.54854,0.38374
0.49924,0.31876
0.53642,0.59337
0.54534,0.50262
0.63253,0.46879
0.40215,0.45232
0.5911,0.61545
0.25229,0.55665
0.54029,0.70539
0.50037,0.58911
0.47321,0.61535
0.49431,0.30462
0.59006,0.52949
0.67265,0.53072
0.4091,0.46358
0.57082,0.64967
0.41131,0.45774
0.51247,0.59508
0.80367,0.42001
0.53116,0.53621
0.5052,0.46706
0.5371,0.55526
0.54842,0.49322
0.74524,0.39997
0.50417,0.6971
0.60801,0.50655
0.42389,0.67395
0.56584,0.47243
0.45244,0.51117
0.58742,0.54812
0.60146,0.38739
0.63815,0.64827
0.56882,0.4804
0.62918,0.61993
0.61336,0.61571
0.49882,0.55546
0.64532,0.69305
0.7,0.49635
0.48733,0.53701
0.45744,0.57598
0.54261,0.377
0.36821,0.5855
0.52918,0.66513
0.40819,0.49096
0.56795,0.53738
0.69773,0.74424
0.54053,0.6183
0.49726,0.61726
0.50194,0.58456
0.46789,0.5476
0.44767,0.77264
0.47942,0.57088
0.71375,0.6278
0.33961,0.54475
0.58219,0.76016
0.53096,0.45002
0.7225,0.50262
0.67792,0.3476
0.64031,0.56942
0.52871,0.62899
0.61684,0.73488
0.60551,0.53034
0.47266,0.59121
0.54864,0.56824
0.53355,0.40411
0.61702,0.7523
0.2371,0.5725
0.66507,0.53559
0.46085,0.67579
0.49171,0.5934
0.47258,0.57116
0.55447,0.66184
0.57657,0.84654
0.5877,0.55321
0.47422,0.48759
0.48064,0.5131
0.58962,0.57214
0.6242,0.58192
0.47983,0.55247
0.5706,0.61214
0.4316,0.59693
0.53964,0.7059
0.63277,0.53193
0.56895,0.58189
0.52056,0.46368
0.64579,0.4958
0.58075,0.60559
0.46224,0.47577
0.53525,0.52147
0.58006,0.52507
0.59371,0.43182
0.42923,0.60408
0.62746,0.66717
0.55395,0.46152
0.65483,0.60534
0.7177,0.60905
0.57312,0.3945
0.70966,0.60676
0.60334,0.5154
0.56076,0.68703
0.58374,0.67941
0.49322,0.55299
0.58975,0.66388
0.82625,0.53486
0.84344,0.73165
0.63871,0.22847
0.58674,0.58975
0.52991,0.55063
0.61658,0.69968
0.75574,0.44854
0.55289,0.48083
0.57377,0.49046
0.58616,0.53308
0.72079,0.65305
0.40131,0.67087
0.59539,0.71562
0.69617,0.69358
0.63464,0.53791
0.5608,0.35728
0.554,0.54762
0.83703,0.62013
0.60425,0.78951
0.67724,0.65059
0.67868,0.59916
0.75771,0.70263
0.73194,0.58818
0.60787,0.5463
0.63206,0.74669
0.60757,0.69631
0.53793,0.56338
0.71751,0.29811
0.61392,0.68762
0.54484,0.57936
0.56285,0.60619
0.58285,0.60976
0.58025,0.60509
0.77524,0.66625
0.73911,0.59121
0.56948,0.60253
0.44877,0.66392
0.53503,0.6808
0.65347,0.42434
0.58872,0.64492
0.50165,0.66946
0.64358,0.63129
0.62028,0.48867
0.6285,0.5404
0.69599,0.59984
0.73244,0.43896
0.69231,0.58297
0.67402,0.51655
0.81316,0.62843
0.62639,0.61388
0.61793,0.58787
0.63136,0.72465
0.47784,0.61632
0.63219,0.61048
0.83384,0.32462
0.34369,0.73135
0.70727,0.60475
0.48728,0.59083
0.79783,0.54891
0.69636,0.60641
0.71044,0.4614
0.44468,0.81338
0.60483,0.85418
0.81333,0.78535
0.62224,0.65842
0.48485,0.63401
0.68501,0.63821
0.65861,0.60643
0.72958,0.62691
0.61859,0.69776
0.69142,0.66639
0.81127,0.44022
0.66259,0.79088
0.67671,0.67522
0.79222,0.89607
0.78487,0.55043
0.6691,0.61445
0.57942,0.56534
0.67633,0.67611
0.61368,0.84811
0.6518,0.7162
0.55801,0.58881
0.65208,0.56965
0.64299,0.70329
0.76102,0.6614
0.75389,0.51024
0.57488,0.62901
0.70544,0.69029
0.73406,0.74784
0.53635,0.70759
0.57342,0.5701
0.73936,0.62255
0.7201,0.6023
0.72357,0.68747
0.63496,0.63509
0.83977,0.55263
0.60709,0.73892
0.83276,0.80519
0.63212,0.75089
0.84905,0.75205
0.55439,0.64657
0.67724,0.72999
0.57192,0.60585
0.70959,0.8448
0.84607,0.77165
0.75152,0.61097
0.67706,0.57471
0.7322,0.59527
0.77842,0.62723
0.8193,0.70288
0.51831,0.67274
0.80361,0.59752
0.64617,0.72988
0.74844,0.87735
0.66807,0.70668
0.74097,0.73164
0.8511,0.71107
0.62771,0.76716
0.73866,0.65319
0.83889,0.66188
0.72134,0.73005
0.67606,0.73188
0.58455,0.56554
0.79024,0.73677
0.63237,0.90106
0.51958,0.79232
0.75211,0.72959
0.76569,0.80868
0.64431,0.86016
0.66402,0.60673
0.70389,0.5434
0.7667,0.81097
0.80115,0.68212
0.83781,0.63476
0.64724,0.7849
0.91362,0.74822
0.87989,0.56908
0.73579,0.68646
0.62934,0.73991
0.69612,0.72512
0.67863,0.72516
0.78934,0.75186
0.75659,0.68242
0.58636,0.78844
0.99871,0.66687
0.77308,0.69134
0.71687,0.76327
0.76491,0.73169
0.60248,0.67933
0.86488,0.77746
0.77727,0.61049
0.74823,0.80968
0.84294,0.73265
0.79893,0.63191
0.7783,0.76736
0.7628,0.80048
1,0.77039
0.68634,0.73496
0.68692,0.73549
0.86477,0.69166
0.58408,0.79742
0.58141,0.88668
0.73403,0.74486
0.75303,0.92927
0.83764,0.6932
0.88887,0.75498
0.82918,0.67461
0.45961,0.59774
0.87248,0.64056
0.9313,0.86441
0.81441,0.70486
0.72648,0.76861
0.83384,0.60708
0.84116,0.76956
0.77517,0.93089
0.85098,0.88939
0.69142,0.72529
0.86808,0.85661
0.73886,0.77684
0.86976,0.88859
0.7674,0.78684
0.69272,0.81956
0.72711,0.71023
0.77918,0.71973
0.64465,0.77322
0.91776,0.71543
0.7531,0.86003
0.9508,0.78493
0.75841,0.90467
0.78769,0.96659
0.59023,0.6738
0.54275,0.92559
0.79515,0.83259
1,0.64812
0.87485,0.77392
0.79698,0.89505
0.86014,0.83328
0.79134,0.92506
0.85754,0.77398
0.91205,0.79552
0.78341,0.96833
0.83463,0.76273
0.69105,0.72639
0.81792,0.9149
0.77697,0.87795
1,0.96478
0.82158,0.6225
0.79905,0.85169
0.77172,0.82672
0.81948,0.88463
0.61871,0.76237
0.9356,0.76274
0.82636,0.77784
0.68224,0.70664
0.85683,0.76653
0.73197,0.85074
0.86428,0.85808
0.84892,0.90339
0.92347,0.69875
0.74253,1
0.9024,0.70286
0.76609,0.79793
0.72221,0.78661
0.85669,0.79425
0.90498,0.83154
0.8699,0.87045
0.81486,0.95376
0.79073,0.75468
0.79202,0.63045
0.94132,0.90415
0.81877,0.83699
0.92604,0.87069
0.84627,0.73911
0.89257,0.95339
0.82467,0.87286
0.75847,0.91044
0.54079,1
0.89159,0.80561
0.82307,0.71073
0.75136,0.86535
0.81336,0.72905
0.9906,0.73244
0.82368,0.69575
0.80938,0.76952
0.88118,0.70965
0.66878,1
1,0.75157
0.74894,0.87698
0.95451,0.71871
0.77142,0.76064
0.81983,0.64664
0.79834,0.85348
1,0.84558
0.90334,0.86275
0.62129,0.7321
0.89666,0.78948
0.77802,0.85392
0.96527,0.97936
0.99845,0.80052
0.71992,0.75672
0.84153,0.86295
0.72283,0.76358
0.73027,0.91286
0.88484,0.86507
0.89774,0.89197
0.87396,0.70154
0.83171,0.87081
0.82433,0.82094
0.91897,0.88328
0.88057,0.97832
0.77722,0.6976
0.89588,0.67426
0.86539,0.9382
0.56062,0.9148
0.8456,0.8918
0.69174,0.79421
0.83944,0.67704
0.75713,0.89332
0.84998,0.64016
0.76854,0.84944
0.89311,0.94895
0.97088,1
0.67033,0.8784
0.77383,0.93626
0.89944,0.80523
0.91191,1
0.74067,0.99539
1,0.75073
1,0.85587
0.79739,0.92057
0.80249,0.77934
1,0.85242
0.79198,0.93196
0.91955,0.82543
0.96623,1
0.91251,0.78118
0.917,1
0.82392,0.99199
0.80831,0.9214
0.90464,1
0.88297,1
0.78034,0.97658
0.8113,1
0.94292,0.71376
0.82598,0.94432
0.75661,0.85082
1,0.90597
0.78891,0.79176
0.8238,0.91135
0.76794,1
1,0.9214
1,1
0.89896,0.91904
0.75643,0.9559
0.88175,1
1,0.78603
0.90335,0.80861
1,0.9861
0.87668,0.81631
0.98384,0.92319
0.92712,0.78749
0.83428,0.8122
1,1
0.91073,0.94521
0.77963,0.80186
0.9214,0.94517
0.92565,0.91785
0.66493,0.95195
0.91573,0.99901
0.96556,0.97757
0.69157,0.83599
1,0.83212
0.79364,0.78148
0.96273,0.99257
0.87766,0.8911
0.96106,1
1,0.77662
0.9293,1
0.93869,1
0.78264,0.86422
1,0.8131
0.9037,0.81057
0.75024,1
0.88513,1
0.90088,0.77254
0.96947,0.95392
0.96845,0.9686
0.79329,0.83462
1,0.95189
1,0.79961
0.86644,1
1,0.94536
1,0.85613
0.89926,0.86411
0.98629,0.88
1,1
0.9907,0.89568
0.86051,0.93775
1,0.81856
0.95536,0.8105
0.65683,0.80139
0.9689,0.89799
1,0.8152
0.94208,1
0.86558,0.87822
1,0.81679
0.99601,0.94565
1,0.97491
0.99099,0.93707
0.93922,0.99154
0.79302,0.91196
1,0.90764
0.80614,0.94482
0.93801,0.84891
0.92807,1
1,0.96961
1,0.72289
0.99232,0.85746
1,1
0.90794,1
1,0.97221
0.93315,1
1,1
1,0.98842
0.92763,0.92325
1,1
1,0.97519
1,0.80914
1,1
1,1
0.86589,0.98844
0.96813,0.92788
0.9971,0.97787
1,0.89082
1,0.99219
1,1
1,0.95169
0.99708,1
1,1
0.94528,1
0.7926,1
1,0.84955
1,0.90948
0.96669,0.97358
1,1
0.9941,1
1,0.88508
1,0.91525
0.84629,1
1,1
1,0.98975
