Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: line=1,,,,,,
1,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-16.12e-3,,,
Parameters: line=2,,,,,,
2,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",79.92e-3,,,
Parameters: line=3,,,,,,
3,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",195.7e-3,,,
Parameters: line=4,,,,,,
4,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",83.18e-3,,,
Parameters: line=5,,,,,,
5,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",232.5e-3,,,
Parameters: line=6,,,,,,
6,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",16.97e-3,,,
Parameters: line=7,,,,,,
7,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-360.8e-3,,,
Parameters: line=8,,,,,,
8,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",67.09e-3,,,
Parameters: line=9,,,,,,
9,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-145.9e-3,,,
Parameters: line=10,,,,,,
10,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",171.2e-3,,,
Parameters: line=11,,,,,,
11,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",230.1e-3,,,
Parameters: line=12,,,,,,
12,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",141.1e-3,,,
Parameters: line=13,,,,,,
13,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-373.8e-3,,,
Parameters: line=14,,,,,,
14,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-125e-3,,,
Parameters: line=15,,,,,,
15,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",170.9e-3,,,
Parameters: line=16,,,,,,
16,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-101.8e-3,,,
Parameters: line=17,,,,,,
17,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",150.4e-3,,,
Parameters: line=18,,,,,,
18,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-298.6e-3,,,
Parameters: line=19,,,,,,
19,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",3.084e-3,,,
Parameters: line=20,,,,,,
20,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",34.75e-3,,,
Parameters: line=21,,,,,,
21,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-213.5e-3,,,
Parameters: line=22,,,,,,
22,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",24.3e-6,,,
Parameters: line=23,,,,,,
23,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",120.4e-3,,,
Parameters: line=24,,,,,,
24,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-43.55e-3,,,
Parameters: line=25,,,,,,
25,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-81.87e-3,,,
Parameters: line=26,,,,,,
26,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-2.636e-3,,,
Parameters: line=27,,,,,,
27,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-249.7e-3,,,
Parameters: line=28,,,,,,
28,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",56.32e-3,,,
Parameters: line=29,,,,,,
29,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-17.94e-3,,,
Parameters: line=30,,,,,,
30,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",170e-3,,,
Parameters: line=31,,,,,,
31,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-133.5e-3,,,
Parameters: line=32,,,,,,
32,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-122.9e-3,,,
Parameters: line=33,,,,,,
33,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-10.29e-3,,,
Parameters: line=34,,,,,,
34,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",178.1e-3,,,
Parameters: line=35,,,,,,
35,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",33.54e-3,,,
Parameters: line=36,,,,,,
36,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-143.4e-3,,,
Parameters: line=37,,,,,,
37,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",70.39e-3,,,
Parameters: line=38,,,,,,
38,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",14.96e-3,,,
Parameters: line=39,,,,,,
39,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-54.66e-3,,,
Parameters: line=40,,,,,,
40,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",35.7e-3,,,
Parameters: line=41,,,,,,
41,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-194.9e-3,,,
Parameters: line=42,,,,,,
42,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-306.1e-3,,,
Parameters: line=43,,,,,,
43,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",110e-3,,,
Parameters: line=44,,,,,,
44,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",145.5e-3,,,
Parameters: line=45,,,,,,
45,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",112.4e-3,,,
Parameters: line=46,,,,,,
46,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-11.94e-3,,,
Parameters: line=47,,,,,,
47,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",104.4e-3,,,
Parameters: line=48,,,,,,
48,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",63.59e-3,,,
Parameters: line=49,,,,,,
49,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-22.13e-3,,,
Parameters: line=50,,,,,,
50,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",60.71e-3,,,
Parameters: line=51,,,,,,
51,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-228.6e-3,,,
Parameters: line=52,,,,,,
52,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",49.61e-3,,,
Parameters: line=53,,,,,,
53,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-243.7e-3,,,
Parameters: line=54,,,,,,
54,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-58.34e-3,,,
Parameters: line=55,,,,,,
55,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",2.713e-3,,,
Parameters: line=56,,,,,,
56,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-61.99e-3,,,
Parameters: line=57,,,,,,
57,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-200.2e-3,,,
Parameters: line=58,,,,,,
58,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",84.52e-3,,,
Parameters: line=59,,,,,,
59,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-14.19e-3,,,
Parameters: line=60,,,,,,
60,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",97.67e-3,,,
Parameters: line=61,,,,,,
61,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-42.47e-3,,,
Parameters: line=62,,,,,,
62,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-86.3e-3,,,
Parameters: line=63,,,,,,
63,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-32.25e-3,,,
Parameters: line=64,,,,,,
64,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",216e-3,,,
Parameters: line=65,,,,,,
65,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-44.78e-3,,,
Parameters: line=66,,,,,,
66,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-355.4e-3,,,
Parameters: line=67,,,,,,
67,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-146.2e-3,,,
Parameters: line=68,,,,,,
68,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",147.8e-3,,,
Parameters: line=69,,,,,,
