Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: line=48,,,,,,
48,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",27.68e-3,,,
Parameters: line=49,,,,,,
49,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-9.755e-3,,,
Parameters: line=50,,,,,,
50,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",26.42e-3,,,
Parameters: line=51,,,,,,
51,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-101.3e-3,,,
Parameters: line=52,,,,,,
52,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",21.58e-3,,,
Parameters: line=53,,,,,,
53,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-108e-3,,,
Parameters: line=54,,,,,,
54,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-25.72e-3,,,
Parameters: line=55,,,,,,
55,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",1.162e-3,,,
Parameters: line=56,,,,,,
56,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-27.32e-3,,,
Parameters: line=57,,,,,,
57,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-88.59e-3,,,
Parameters: line=58,,,,,,
58,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",36.83e-3,,,
Parameters: line=59,,,,,,
59,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.256e-3,,,
Parameters: line=60,,,,,,
60,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",42.58e-3,,,
Parameters: line=61,,,,,,
61,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-18.72e-3,,,
Parameters: line=62,,,,,,
62,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-38.07e-3,,,
Parameters: line=63,,,,,,
63,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-14.21e-3,,,
Parameters: line=64,,,,,,
64,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",94.64e-3,,,
Parameters: line=65,,,,,,
65,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-19.73e-3,,,
Parameters: line=66,,,,,,
66,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-158.1e-3,,,
Parameters: line=67,,,,,,
67,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-64.6e-3,,,
Parameters: line=68,,,,,,
68,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",64.56e-3,,,
Parameters: line=69,,,,,,
69,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",749.6e-6,,,
Parameters: line=70,,,,,,
70,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",36.63e-3,,,
Parameters: line=71,,,,,,
71,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.162e-6,,,
Parameters: line=72,,,,,,
72,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",90.78e-3,,,
Parameters: line=73,,,,,,
73,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",15.46e-3,,,
Parameters: line=74,,,,,,
74,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",65.48e-3,,,
Parameters: line=75,,,,,,
75,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-9.176e-3,,,
Parameters: line=76,,,,,,
76,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",128.6e-3,,,
Parameters: line=77,,,,,,
77,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-139.4e-3,,,
Parameters: line=78,,,,,,
78,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",55.03e-3,,,
Parameters: line=79,,,,,,
79,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-17.85e-3,,,
Parameters: line=80,,,,,,
80,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-154.5e-3,,,
Parameters: line=81,,,,,,
81,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",65.16e-3,,,
Parameters: line=82,,,,,,
82,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",40.32e-3,,,
Parameters: line=83,,,,,,
83,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-47.57e-3,,,
Parameters: line=84,,,,,,
84,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",164.5e-3,,,
Parameters: line=85,,,,,,
85,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-1.627e-3,,,
Parameters: line=86,,,,,,
86,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-77.44e-3,,,
Parameters: line=87,,,,,,
87,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-8.238e-3,,,
Parameters: line=88,,,,,,
88,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-12.93e-3,,,
Parameters: line=89,,,,,,
89,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",90.78e-3,,,
Parameters: line=90,,,,,,
90,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-81.64e-3,,,
Parameters: line=91,,,,,,
91,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",23.28e-3,,,
Parameters: line=92,,,,,,
92,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",46.11e-3,,,
Parameters: line=93,,,,,,
93,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-170.9e-3,,,
Parameters: line=94,,,,,,
94,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",31.47e-3,,,
Parameters: line=95,,,,,,
95,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",5.435e-3,,,
Parameters: line=96,,,,,,
96,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-3.886e-3,,,
Parameters: line=97,,,,,,
97,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-25.84e-3,,,
Parameters: line=98,,,,,,
98,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",37.85e-3,,,
Parameters: line=99,,,,,,
99,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",186.8e-3,,,
Parameters: line=100,,,,,,
100,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-141.9e-3,,,

