Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: line=48,,,,,,
48,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",122.6e-3,,,
Parameters: line=49,,,,,,
49,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-42.66e-3,,,
Parameters: line=50,,,,,,
50,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",117.1e-3,,,
Parameters: line=51,,,,,,
51,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-436.3e-3,,,
Parameters: line=52,,,,,,
52,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",95.73e-3,,,
Parameters: line=53,,,,,,
53,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-464.6e-3,,,
Parameters: line=54,,,,,,
54,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-112.4e-3,,,
Parameters: line=55,,,,,,
55,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",5.338e-3,,,
Parameters: line=56,,,,,,
56,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-119.4e-3,,,
Parameters: line=57,,,,,,
57,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-382.7e-3,,,
Parameters: line=58,,,,,,
58,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",162.7e-3,,,
Parameters: line=59,,,,,,
59,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-27.33e-3,,,
Parameters: line=60,,,,,,
60,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",187.8e-3,,,
Parameters: line=61,,,,,,
61,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-81.86e-3,,,
Parameters: line=62,,,,,,
62,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-166.1e-3,,,
Parameters: line=63,,,,,,
63,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-62.17e-3,,,
Parameters: line=64,,,,,,
64,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",411.9e-3,,,
Parameters: line=65,,,,,,
65,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-86.3e-3,,,
Parameters: line=66,,,,,,
66,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-671.3e-3,,,
Parameters: line=67,,,,,,
