Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: line=1,,,,,,
1,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.604e-3,,,
Parameters: line=2,,,,,,
2,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",32.72e-3,,,
Parameters: line=3,,,,,,
3,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",80.52e-3,,,
Parameters: line=4,,,,,,
4,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",34.06e-3,,,
Parameters: line=5,,,,,,
5,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",95.83e-3,,,
Parameters: line=6,,,,,,
6,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",6.92e-3,,,
Parameters: line=7,,,,,,
7,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-149.2e-3,,,
Parameters: line=8,,,,,,
8,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",27.46e-3,,,
Parameters: line=9,,,,,,
9,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-59.87e-3,,,
Parameters: line=10,,,,,,
10,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",70.39e-3,,,
Parameters: line=11,,,,,,
11,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",94.82e-3,,,
Parameters: line=12,,,,,,
12,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",57.91e-3,,,
Parameters: line=13,,,,,,
13,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-154.7e-3,,,
Parameters: line=14,,,,,,
14,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-51.25e-3,,,
Parameters: line=15,,,,,,
15,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",70.26e-3,,,
Parameters: line=16,,,,,,
16,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-41.73e-3,,,
Parameters: line=17,,,,,,
17,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",61.79e-3,,,
Parameters: line=18,,,,,,
18,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-123.2e-3,,,
Parameters: line=19,,,,,,
19,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",1.244e-3,,,
Parameters: line=20,,,,,,
20,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",14.19e-3,,,
Parameters: line=21,,,,,,
21,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-87.82e-3,,,
Parameters: line=22,,,,,,
22,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.162e-6,,,
Parameters: line=23,,,,,,
23,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",49.4e-3,,,
Parameters: line=24,,,,,,
24,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-17.83e-3,,,
Parameters: line=25,,,,,,
25,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-33.54e-3,,,
Parameters: line=26,,,,,,
26,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-1.093e-3,,,
Parameters: line=27,,,,,,
27,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-102.9e-3,,,
Parameters: line=28,,,,,,
28,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",23.03e-3,,,
Parameters: line=29,,,,,,
29,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-7.345e-3,,,
Parameters: line=30,,,,,,
30,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",69.88e-3,,,
Parameters: line=31,,,,,,
31,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-54.76e-3,,,
Parameters: line=32,,,,,,
32,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-50.42e-3,,,
Parameters: line=33,,,,,,
33,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-4.219e-3,,,
Parameters: line=34,,,,,,
34,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",73.23e-3,,,
Parameters: line=35,,,,,,
35,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",13.7e-3,,,
Parameters: line=36,,,,,,
36,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-58.87e-3,,,
Parameters: line=37,,,,,,
37,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",28.81e-3,,,
Parameters: line=38,,,,,,
38,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",6.097e-3,,,
Parameters: line=39,,,,,,
39,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-22.38e-3,,,
Parameters: line=40,,,,,,
40,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",14.58e-3,,,
Parameters: line=41,,,,,,
41,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-80.12e-3,,,
Parameters: line=42,,,,,,
42,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-126.4e-3,,,
Parameters: line=43,,,,,,
43,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",45.08e-3,,,
Parameters: line=44,,,,,,
44,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",59.76e-3,,,
Parameters: line=45,,,,,,
45,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",46.11e-3,,,
Parameters: line=46,,,,,,
46,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-4.895e-3,,,
Parameters: line=47,,,,,,
47,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",42.78e-3,,,
Parameters: line=48,,,,,,
48,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",26.02e-3,,,
Parameters: line=49,,,,,,
49,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-9.061e-3,,,
Parameters: line=50,,,,,,
50,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",24.84e-3,,,
Parameters: line=51,,,,,,
51,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-94.11e-3,,,
Parameters: line=52,,,,,,
52,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",20.28e-3,,,
Parameters: line=53,,,,,,
53,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-100.4e-3,,,
Parameters: line=54,,,,,,
54,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-23.89e-3,,,
Parameters: line=55,,,,,,
55,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",1.092e-3,,,
Parameters: line=56,,,,,,
56,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-25.38e-3,,,
Parameters: line=57,,,,,,
57,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-82.31e-3,,,
Parameters: line=58,,,,,,
58,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",34.62e-3,,,
Parameters: line=59,,,,,,
59,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-5.813e-3,,,
Parameters: line=60,,,,,,
60,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",40.02e-3,,,
Parameters: line=61,,,,,,
61,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-17.38e-3,,,
Parameters: line=62,,,,,,
62,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-35.36e-3,,,
Parameters: line=63,,,,,,
63,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-13.2e-3,,,
Parameters: line=64,,,,,,
64,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",88.98e-3,,,
Parameters: line=65,,,,,,
65,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-18.33e-3,,,
Parameters: line=66,,,,,,
66,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-147e-3,,,
Parameters: line=67,,,,,,
67,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-60.01e-3,,,
Parameters: line=68,,,,,,
68,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",60.69e-3,,,
Parameters: line=69,,,,,,
69,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",704.3e-6,,,
Parameters: line=70,,,,,,
70,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",34.44e-3,,,
Parameters: line=71,,,,,,
71,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-6.162e-6,,,
Parameters: line=72,,,,,,
72,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",85.35e-3,,,
Parameters: line=73,,,,,,
73,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",14.53e-3,,,
Parameters: line=74,,,,,,
74,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",61.56e-3,,,
Parameters: line=75,,,,,,
75,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-8.524e-3,,,
Parameters: line=76,,,,,,
76,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",120.9e-3,,,
Parameters: line=77,,,,,,
77,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-129.6e-3,,,
Parameters: line=78,,,,,,
78,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",51.73e-3,,,
Parameters: line=79,,,,,,
79,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-16.58e-3,,,
Parameters: line=80,,,,,,
80,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-143.6e-3,,,
Parameters: line=81,,,,,,
81,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",61.26e-3,,,
Parameters: line=82,,,,,,
82,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",37.9e-3,,,
Parameters: line=83,,,,,,
83,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-44.19e-3,,,
Parameters: line=84,,,,,,
84,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",154.7e-3,,,
Parameters: line=85,,,,,,
85,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-1.513e-3,,,
Parameters: line=86,,,,,,
86,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-71.95e-3,,,
Parameters: line=87,,,,,,
87,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-7.652e-3,,,
Parameters: line=88,,,,,,
88,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-12.01e-3,,,
Parameters: line=89,,,,,,
89,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",85.35e-3,,,
Parameters: line=90,,,,,,
90,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-75.85e-3,,,
Parameters: line=91,,,,,,
91,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",21.88e-3,,,
Parameters: line=92,,,,,,
92,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",43.35e-3,,,
Parameters: line=93,,,,,,
93,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-158.8e-3,,,
Parameters: line=94,,,,,,
94,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",29.58e-3,,,
Parameters: line=95,,,,,,
95,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",5.108e-3,,,
Parameters: line=96,,,,,,
96,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-3.611e-3,,,
Parameters: line=97,,,,,,
97,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-24e-3,,,
Parameters: line=98,,,,,,
98,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",35.58e-3,,,
Parameters: line=99,,,,,,
99,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",175.7e-3,,,
Parameters: line=100,,,,,,
100,multiplier_tb:1,"(value(VT(""/VCAP"") 3.1e-06) - 0.9)",-131.9e-3,,,

