Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
Parameters: data_line=1,,,,,,
1,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-204.5e-3,,,
Parameters: data_line=2,,,,,,
2,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-194.4e-3,,,
Parameters: data_line=3,,,,,,
3,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-184.3e-3,,,
Parameters: data_line=4,,,,,,
4,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-174.1e-3,,,
Parameters: data_line=5,,,,,,
5,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-164e-3,,,
Parameters: data_line=6,,,,,,
6,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-153.8e-3,,,
Parameters: data_line=7,,,,,,
7,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-143.7e-3,,,
Parameters: data_line=8,,,,,,
8,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-133.5e-3,,,
Parameters: data_line=9,,,,,,
9,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-123.3e-3,,,
Parameters: data_line=10,,,,,,
10,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-113.1e-3,,,
Parameters: data_line=11,,,,,,
11,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-102.9e-3,,,
Parameters: data_line=12,,,,,,
12,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-92.64e-3,,,
Parameters: data_line=13,,,,,,
13,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-82.39e-3,,,
Parameters: data_line=14,,,,,,
14,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-72.14e-3,,,
Parameters: data_line=15,,,,,,
15,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-61.88e-3,,,
Parameters: data_line=16,,,,,,
16,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-51.6e-3,,,
Parameters: data_line=17,,,,,,
17,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-41.31e-3,,,
Parameters: data_line=18,,,,,,
18,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-31.01e-3,,,
Parameters: data_line=19,,,,,,
19,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-20.7e-3,,,
Parameters: data_line=20,,,,,,
20,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-10.38e-3,,,
Parameters: data_line=21,,,,,,
21,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",-52.09e-6,,,
Parameters: data_line=22,,,,,,
22,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",9.755e-3,,,
Parameters: data_line=23,,,,,,
23,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",20.05e-3,,,
Parameters: data_line=24,,,,,,
24,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",30.34e-3,,,
Parameters: data_line=25,,,,,,
25,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",40.63e-3,,,
Parameters: data_line=26,,,,,,
26,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",50.9e-3,,,
Parameters: data_line=27,,,,,,
27,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",61.16e-3,,,
Parameters: data_line=28,,,,,,
28,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",71.4e-3,,,
Parameters: data_line=29,,,,,,
29,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",81.63e-3,,,
Parameters: data_line=30,,,,,,
30,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",91.85e-3,,,
Parameters: data_line=31,,,,,,
31,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",102.1e-3,,,
Parameters: data_line=32,,,,,,
32,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",112.2e-3,,,
Parameters: data_line=33,,,,,,
33,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",122.4e-3,,,
Parameters: data_line=34,,,,,,
34,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",132.6e-3,,,
Parameters: data_line=35,,,,,,
35,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",142.7e-3,,,
Parameters: data_line=36,,,,,,
36,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",152.9e-3,,,
Parameters: data_line=37,,,,,,
37,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",163e-3,,,
Parameters: data_line=38,,,,,,
38,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",173.1e-3,,,
Parameters: data_line=39,,,,,,
39,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",183.2e-3,,,
Parameters: data_line=40,,,,,,
40,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",193.2e-3,,,
Parameters: data_line=41,,,,,,
41,WES_FYP:2_INPUT_NEURON_tb:1,"(value(VT(""/I86/VCAP"") 3.1e-06) - 0.9)",203.3e-3,,,

